DATE,TMAX,TMIN,WND,HUM,PRCP,SUNH
2009-12-12,3.500000,-3.400000,0.500000,66.000000,0.000000,1.900000
2009-12-13,5.400000,-5.300000,0.300000,81.000000,0.000000,6.100000
2009-12-14,2.300000,-4.500000,1.300000,80.000000,0.000000,0.000000
2009-12-15,1.600000,-1.700000,1.500000,61.000000,0.000000,1.200000
2009-12-16,-0.300000,-3.500000,0.800000,84.000000,1.000000,0.000000
2009-12-17,1.200000,-5.200000,0.800000,64.000000,0.000000,6.100000
2009-12-18,0.200000,-9.600000,0.500000,56.000000,0.000000,7.200000
2009-12-19,1.500000,-10.400000,0.500000,53.000000,0.000000,7.200000
2009-12-20,4.800000,-9.700000,0.800000,43.000000,0.000000,7.900000
2009-12-21,6.600000,-5.500000,2.300000,36.000000,0.000000,7.200000
2009-12-22,7.100000,-6.000000,1.000000,64.000000,0.000000,6.100000
2009-12-23,6.900000,-6.800000,0.000000,69.000000,0.000000,4.600000
2009-12-24,6.200000,-6.200000,0.500000,73.000000,0.000000,2.300000
2009-12-25,2.100000,-5.200000,2.500000,19.000000,0.000000,7.200000
2009-12-26,0.500000,-9.000000,1.000000,32.000000,0.000000,1.500000
2009-12-27,1.400000,-7.900000,1.000000,35.000000,0.000000,6.900000
2009-12-28,5.700000,-6.500000,3.300000,43.000000,0.000000,6.900000
2009-12-29,8.100000,-3.300000,1.000000,47.000000,0.000000,6.900000
2009-12-30,2.500000,-9.000000,1.000000,40.000000,0.000000,7.800000
2009-12-31,3.000000,-12.000000,2.800000,34.000000,0.000000,7.200000
2010-01-01,3.600000,-7.700000,1.500000,42.000000,0.000000,7.300000
2010-01-02,1.000000,-6.500000,2.400000,67.000000,0.000000,0.000000
2010-01-03,2.600000,-5.200000,0.900000,86.000000,0.300000,0.000000
2010-01-04,-2.800000,-12.000000,1.400000,65.000000,0.000000,7.800000
2010-01-05,-4.500000,-13.300000,1.200000,44.000000,0.000000,5.600000
2010-01-06,3.400000,-11.400000,0.800000,42.000000,0.000000,5.300000
2010-01-07,-3.200000,-12.000000,0.700000,46.000000,0.000000,5.300000
2010-01-08,-2.500000,-13.500000,0.200000,53.000000,0.000000,0.900000
2010-01-09,-1.400000,-10.400000,1.300000,48.000000,0.000000,1.000000
2010-01-10,-0.300000,-10.300000,1.100000,53.000000,0.000000,6.800000
2010-01-11,-1.800000,-11.200000,0.200000,58.000000,0.000000,5.800000
2010-01-12,-1.100000,-10.000000,2.800000,33.000000,0.000000,6.500000
2010-01-13,1.000000,-14.300000,1.800000,23.000000,0.000000,7.800000
2010-01-14,4.400000,-3.600000,3.300000,35.000000,0.000000,6.700000
2010-01-15,2.400000,-9.300000,1.500000,41.000000,0.000000,6.700000
2010-01-16,7.600000,-10.000000,2.300000,45.000000,0.000000,7.900000
2010-01-17,8.400000,-6.000000,1.200000,59.000000,0.000000,7.600000
2010-01-18,7.500000,-4.500000,0.800000,65.000000,0.000000,2.300000
2010-01-19,3.700000,0.400000,0.800000,56.000000,0.000000,0.000000
2010-01-20,3.200000,-2.200000,2.800000,86.000000,2.800000,0.000000
2010-01-21,-0.100000,-6.500000,0.700000,61.000000,0.000000,6.800000
2010-01-22,3.900000,-6.500000,1.400000,48.000000,0.000000,8.100000
2010-01-23,5.400000,-9.800000,0.800000,47.000000,0.000000,8.200000
2010-01-24,7.300000,-3.000000,1.600000,42.000000,0.000000,4.800000
2010-01-25,4.100000,-9.700000,1.500000,35.000000,0.000000,8.500000
2010-01-26,8.000000,-3.500000,4.900000,26.000000,0.000000,6.200000
2010-01-27,9.600000,-0.100000,3.200000,49.000000,0.000000,6.300000
2010-01-28,9.200000,-3.500000,1.200000,51.000000,0.000000,7.200000
2010-01-29,10.100000,-7.200000,0.900000,56.000000,0.000000,7.200000
2010-01-30,10.600000,-0.400000,1.400000,63.000000,0.000000,5.200000
2010-01-31,10.200000,4.600000,0.900000,62.000000,0.000000,5.000000
2010-02-01,5.100000,-5.300000,1.900000,57.000000,0.000000,3.200000
2010-02-02,3.000000,-6.300000,1.700000,61.000000,0.000000,6.500000
2010-02-03,3.700000,-8.000000,0.500000,68.000000,0.000000,2.500000
2010-02-04,2.300000,-5.700000,0.300000,92.000000,0.000000,0.000000
2010-02-05,0.900000,-2.400000,2.000000,70.000000,0.000000,0.000000
2010-02-06,1.100000,-3.000000,1.700000,81.000000,0.300000,0.000000
2010-02-07,0.000000,-3.500000,0.500000,95.000000,1.200000,0.000000
2010-02-08,0.300000,-0.600000,0.800000,97.000000,1.600000,0.000000
2010-02-09,0.500000,1.500000,3.200000,93.000000,1.000000,0.000000
2010-02-10,-1.100000,-3.000000,2.700000,73.000000,0.100000,0.000000
2010-02-11,1.100000,-6.000000,1.700000,65.000000,1.100000,0.000000
2010-02-12,0.400000,-10.100000,0.300000,58.000000,0.000000,2.900000
2010-02-13,2.500000,-6.000000,1.800000,53.000000,0.000000,6.000000
2010-02-14,4.400000,-2.100000,1.000000,52.000000,0.000000,6.000000
2010-02-15,1.800000,-4.300000,1.000000,46.000000,0.000000,6.500000
2010-02-16,3.000000,-5.200000,1.400000,58.000000,0.000000,1.700000
2010-02-17,5.400000,-2.400000,2.700000,37.000000,0.000000,9.300000
2010-02-18,8.600000,-3.600000,1.300000,29.000000,0.000000,8.700000
2010-02-19,12.200000,-4.100000,1.800000,35.000000,0.000000,9.100000
2010-02-20,15.900000,-0.500000,3.500000,48.000000,0.000000,8.900000
2010-02-21,16.100000,-0.200000,2.300000,50.000000,0.000000,5.500000
2010-02-22,12.600000,-1.000000,1.100000,60.000000,0.000000,8.600000
2010-02-23,20.500000,-1.600000,1.700000,64.000000,0.000000,7.600000
2010-02-24,15.500000,-2.700000,0.900000,68.000000,0.000000,0.000000
2010-02-25,9.500000,-3.200000,2.900000,67.000000,0.000000,4.300000
2010-02-26,7.800000,-2.900000,2.100000,58.000000,0.000000,6.300000
2010-02-27,7.200000,0.000000,1.200000,58.000000,0.000000,2.800000
2010-02-28,3.200000,1.500000,2.500000,80.000000,3.600000,0.000000
2010-03-01,0.400000,-5.100000,2.300000,79.000000,0.300000,6.200000
2010-03-02,8.600000,-2.700000,0.500000,73.000000,0.000000,5.800000
2010-03-03,7.400000,-1.100000,0.100000,74.000000,0.000000,0.000000
2010-03-04,10.100000,2.800000,1.400000,73.000000,0.000000,5.400000
2010-03-05,6.200000,1.600000,3.300000,64.000000,0.000000,0.000000
2010-03-06,4.400000,1.600000,1.500000,54.000000,0.000000,6.700000
2010-03-07,4.900000,-4.100000,2.200000,45.000000,0.000000,4.000000
2010-03-08,2.300000,-2.800000,2.800000,51.000000,0.000000,0.000000
2010-03-09,2.400000,6.000000,1.900000,40.000000,0.000000,10.000000
2010-03-10,10.200000,-4.900000,2.100000,24.000000,0.000000,10.300000
2010-03-11,16.900000,1.000000,3.300000,52.000000,0.000000,5.600000
2010-03-12,14.100000,6.500000,2.500000,40.000000,0.000000,0.000000
2010-03-13,10.300000,3.000000,1.400000,44.000000,0.000000,0.000000
2010-03-14,6.900000,1.600000,1.600000,76.000000,6.100000,0.000000
2010-03-15,10.400000,0.000000,1.400000,68.000000,0.000000,3.900000
2010-03-16,16.400000,0.400000,1.800000,48.000000,0.000000,8.500000
2010-03-17,11.500000,2.600000,2.200000,66.000000,0.000000,5.100000
2010-03-18,6.400000,0.400000,1.600000,88.000000,3.500000,0.000000
2010-03-19,13.900000,5.000000,2.200000,85.000000,0.000000,0.000000
2010-03-20,16.100000,7.500000,2.900000,32.000000,0.000000,8.700000
2010-03-21,15.800000,2.100000,1.900000,41.000000,0.200000,6.500000
2010-03-22,15.700000,7.600000,0.500000,54.000000,0.000000,0.000000
2010-03-23,14.500000,3.900000,1.400000,36.000000,0.000000,7.800000
2010-03-24,13.500000,5.600000,1.400000,54.000000,0.000000,0.000000
2010-03-25,11.100000,0.200000,2.600000,54.000000,0.000000,9.300000
2010-03-26,18.600000,2.000000,3.500000,40.000000,0.000000,10.000000
2010-03-27,14.500000,8.400000,2.800000,56.000000,0.000000,7.300000
2010-03-28,16.900000,0.100000,1.700000,50.000000,0.000000,9.900000
2010-03-29,16.800000,5.400000,1.700000,60.000000,0.000000,2.800000
2010-03-30,17.100000,9.900000,2.800000,59.000000,0.000000,3.500000
2010-03-31,16.300000,8.600000,1.300000,81.000000,0.000000,0.000000
2010-04-01,16.000000,8.300000,2.100000,30.000000,0.000000,9.700000
2010-04-02,17.900000,5.200000,2.300000,26.000000,0.000000,10.600000
2010-04-03,20.000000,6.500000,7.200000,35.000000,0.000000,10.000000
2010-04-04,23.100000,8.600000,3.300000,48.000000,0.000000,8.700000
2010-04-05,25.100000,12.200000,1.600000,64.000000,0.000000,6.900000
2010-04-06,19.500000,4.100000,2.300000,54.000000,0.000000,8.100000
2010-04-07,18.100000,6.500000,3.900000,33.000000,0.000000,8.500000
2010-04-08,21.600000,8.000000,5.800000,41.000000,0.000000,10.500000
2010-04-09,19.000000,9.300000,3.000000,63.000000,0.000000,3.200000
2010-04-10,14.800000,7.700000,2.300000,71.000000,0.000000,0.000000
2010-04-11,9.300000,4.700000,1.500000,83.000000,0.400000,0.000000
2010-04-12,9.300000,5.200000,1.700000,79.000000,2.300000,0.000000
2010-04-13,11.500000,0.100000,1.500000,37.000000,0.000000,11.100000
2010-04-14,9.000000,3.500000,2.300000,59.000000,0.700000,0.000000
2010-04-15,14.000000,2.300000,3.000000,70.000000,0.000000,9.000000
2010-04-16,19.400000,4.500000,2.800000,67.000000,0.000000,7.100000
2010-04-17,18.600000,10.600000,1.000000,70.000000,0.000000,1.400000
2010-04-18,24.100000,8.500000,1.700000,72.000000,0.000000,9.800000
2010-04-19,19.700000,13.400000,1.700000,85.000000,0.000000,0.000000
2010-04-20,16.200000,10.400000,2.800000,82.000000,0.000000,0.000000
2010-04-21,14.400000,8.000000,2.900000,77.000000,7.800000,0.000000
2010-04-22,18.600000,5.200000,1.300000,71.000000,0.100000,8.700000
2010-04-23,19.300000,4.700000,1.300000,60.000000,0.000000,11.600000
2010-04-24,21.500000,9.800000,3.000000,52.000000,0.000000,11.000000
2010-04-25,18.200000,11.800000,2.500000,69.000000,0.300000,0.000000
2010-04-26,19.200000,6.300000,2.100000,52.000000,0.000000,9.300000
2010-04-27,20.700000,4.000000,2.400000,35.000000,0.000000,8.600000
2010-04-28,16.900000,5.500000,3.600000,29.000000,0.000000,11.000000
2010-04-29,22.000000,6.700000,2.400000,39.000000,0.000000,11.300000
2010-04-30,22.500000,4.400000,1.300000,53.000000,0.000000,9.700000
2010-05-01,28.900000,12.900000,3.200000,50.000000,0.000000,10.800000
2010-05-02,32.100000,17.900000,3.000000,68.000000,0.000000,10.000000
2010-05-03,29.300000,20.300000,1.100000,78.000000,0.000000,1.100000
2010-05-04,25.700000,18.100000,1.900000,78.000000,2.500000,2.800000
2010-05-05,25.200000,17.700000,1.200000,84.000000,0.500000,2.500000
2010-05-06,26.100000,14.900000,2.300000,39.000000,0.000000,11.800000
2010-05-07,29.600000,13.700000,3.200000,54.000000,0.000000,10.900000
2010-05-08,25.600000,16.600000,2.200000,63.000000,0.000000,5.700000
2010-05-09,22.800000,15.900000,1.800000,44.000000,0.000000,6.800000
2010-05-10,27.000000,10.800000,2.100000,39.000000,0.000000,11.800000
2010-05-11,23.700000,10.500000,2.200000,48.000000,0.000000,11.500000
2010-05-12,23.500000,8.800000,1.100000,59.000000,0.000000,8.800000
2010-05-13,25.300000,12.900000,0.900000,61.000000,0.000000,7.200000
2010-05-14,23.700000,13.900000,1.700000,59.000000,0.000000,5.400000
2010-05-15,25.200000,12.900000,1.300000,61.000000,0.000000,11.000000
2010-05-16,19.500000,15.400000,0.900000,90.000000,1.600000,0.000000
2010-05-17,21.100000,15.400000,0.900000,90.000000,12.300000,0.000000
2010-05-18,26.100000,15.800000,2.500000,65.000000,0.000000,8.400000
2010-05-19,30.800000,15.500000,1.900000,44.000000,0.000000,11.600000
2010-05-20,31.700000,16.100000,2.200000,52.000000,0.000000,10.100000
2010-05-21,26.400000,19.300000,1.600000,65.000000,0.000000,0.000000
2010-05-22,25.100000,16.600000,1.100000,74.000000,0.000000,3.200000
2010-05-23,29.400000,14.600000,2.300000,63.000000,0.000000,10.200000
2010-05-24,30.100000,18.400000,1.900000,54.000000,0.000000,10.900000
2010-05-25,30.600000,14.600000,0.500000,57.000000,0.000000,11.100000
2010-05-26,26.700000,16.400000,0.800000,66.000000,0.000000,0.000000
2010-05-27,23.400000,17.700000,0.800000,74.000000,1.100000,0.000000
2010-05-28,27.300000,16.800000,2.200000,75.000000,0.300000,8.400000
2010-05-29,31.800000,17.500000,2.100000,69.000000,0.000000,8.100000
2010-05-30,30.900000,18.400000,1.300000,62.000000,0.000000,12.200000
2010-05-31,27.100000,16.800000,0.000000,70.000000,0.000000,11.000000
2010-06-01,28.200000,14.300000,0.900000,68.000000,0.000000,10.500000
2010-06-02,29.000000,17.400000,2.000000,72.000000,4.900000,7.300000
2010-06-03,25.900000,16.900000,1.400000,82.000000,26.000000,2.800000
2010-06-04,27.300000,18.300000,0.700000,80.000000,0.100000,2.200000
2010-06-05,28.300000,18.400000,1.400000,75.000000,0.000000,9.400000
2010-06-06,29.100000,19.000000,1.800000,67.000000,0.000000,10.400000
2010-06-07,28.300000,19.400000,1.300000,64.000000,0.000000,10.400000
2010-06-08,27.200000,17.500000,0.900000,60.000000,0.000000,5.300000
2010-06-09,25.200000,20.000000,0.800000,73.000000,0.500000,0.000000
2010-06-10,25.500000,17.500000,1.500000,75.000000,0.400000,7.000000
2010-06-11,27.500000,14.700000,1.100000,76.000000,0.000000,10.900000
2010-06-12,31.400000,17.300000,1.300000,68.000000,0.000000,10.000000
2010-06-13,35.100000,21.200000,1.400000,61.000000,0.000000,9.000000
2010-06-14,35.900000,21.800000,1.500000,54.000000,0.000000,10.600000
2010-06-15,38.500000,22.800000,2.300000,43.000000,0.000000,10.000000
2010-06-16,36.000000,25.900000,3.900000,46.000000,0.000000,7.500000
2010-06-17,34.100000,24.500000,1.800000,61.000000,0.000000,7.000000
2010-06-18,30.200000,20.300000,1.900000,76.000000,9.300000,4.500000
2010-06-19,32.900000,18.000000,0.800000,67.000000,0.000000,10.100000
2010-06-20,35.100000,20.500000,0.700000,57.000000,0.000000,10.600000
2010-06-21,38.200000,23.900000,3.100000,50.000000,0.000000,10.800000
2010-06-22,35.300000,24.800000,1.700000,52.000000,0.000000,5.900000
2010-06-23,30.800000,20.900000,2.300000,68.000000,0.000000,8.100000
2010-06-24,31.800000,19.800000,1.000000,70.000000,0.000000,8.800000
2010-06-25,32.100000,22.000000,0.800000,65.000000,0.000000,7.400000
2010-06-26,33.700000,21.000000,0.800000,64.000000,0.000000,8.500000
2010-06-27,35.700000,23.400000,1.800000,55.000000,0.000000,8.900000
2010-06-28,37.600000,24.500000,2.300000,47.000000,0.000000,12.000000
2010-06-29,38.600000,26.300000,1.900000,55.000000,0.000000,10.000000
2010-06-30,36.400000,25.000000,1.400000,73.000000,32.600000,1.500000
2010-07-01,29.100000,25.100000,1.600000,92.000000,68.500000,0.000000
2010-07-02,31.100000,23.000000,1.400000,81.000000,0.000000,7.100000
2010-07-03,34.000000,23.300000,0.500000,78.000000,0.000000,8.900000
2010-07-04,35.500000,25.100000,1.400000,72.000000,0.000000,10.800000
2010-07-05,36.600000,28.000000,1.100000,66.000000,0.000000,3.500000
2010-07-06,38.300000,25.400000,1.100000,51.000000,0.000000,12.300000
2010-07-07,34.000000,25.500000,1.400000,70.000000,0.000000,2.800000
2010-07-08,32.000000,22.800000,1.400000,75.000000,11.700000,9.500000
2010-07-09,32.200000,24.400000,0.900000,78.000000,0.000000,3.000000
2010-07-10,27.300000,20.500000,0.800000,87.000000,17.000000,2.700000
2010-07-11,31.400000,20.100000,1.200000,74.000000,0.000000,11.300000
2010-07-12,31.400000,23.900000,1.700000,76.000000,0.000000,9.100000
2010-07-13,32.100000,24.300000,1.300000,76.000000,0.000000,6.500000
2010-07-14,32.500000,23.600000,1.000000,78.000000,0.000000,7.300000
2010-07-15,29.800000,25.300000,1.500000,76.000000,0.000000,0.000000
2010-07-16,31.200000,24.400000,1.600000,67.000000,0.000000,7.300000
2010-07-17,28.400000,24.000000,0.700000,85.000000,0.000000,0.000000
2010-07-18,30.800000,22.800000,1.300000,84.000000,0.000000,4.900000
2010-07-19,27.500000,20.800000,2.400000,94.000000,142.400000,0.000000
2010-07-20,29.900000,20.000000,0.700000,80.000000,1.800000,11.000000
2010-07-21,31.600000,22.500000,0.800000,80.000000,0.000000,11.500000
2010-07-22,33.000000,24.700000,1.100000,82.000000,0.000000,8.000000
2010-07-23,31.800000,24.300000,1.800000,77.000000,0.000000,10.700000
2010-07-24,32.400000,24.800000,0.800000,82.000000,0.000000,6.800000
2010-07-25,32.700000,25.000000,0.700000,81.000000,0.000000,0.000000
2010-07-26,33.000000,26.000000,1.200000,81.000000,0.000000,7.500000
2010-07-27,32.900000,25.600000,1.400000,78.000000,0.000000,8.400000
2010-07-28,33.800000,25.600000,2.200000,79.000000,0.000000,10.100000
2010-07-29,35.300000,26.500000,2.800000,79.000000,0.000000,10.500000
2010-07-30,36.000000,28.500000,2.400000,81.000000,0.000000,9.800000
2010-07-31,36.300000,29.100000,1.900000,78.000000,0.000000,10.800000
2010-08-01,32.200000,22.400000,2.300000,93.000000,20.400000,0.000000
2010-08-02,28.600000,22.500000,1.100000,82.000000,0.000000,5.600000
2010-08-03,32.600000,23.300000,0.900000,85.000000,0.000000,9.400000
2010-08-04,35.000000,23.500000,0.700000,89.000000,33.100000,3.900000
2010-08-05,31.800000,23.600000,1.100000,86.000000,4.000000,8.700000
2010-08-06,30.500000,21.100000,1.000000,81.000000,0.000000,11.300000
2010-08-07,30.000000,20.900000,0.700000,83.000000,0.000000,3.300000
2010-08-08,34.100000,25.600000,1.200000,82.000000,0.000000,8.700000
2010-08-09,30.100000,23.100000,1.800000,92.000000,66.000000,2.200000
2010-08-10,27.100000,22.300000,0.800000,94.000000,54.300000,0.000000
2010-08-11,28.600000,24.600000,0.600000,92.000000,11.500000,0.000000
2010-08-12,30.300000,22.000000,1.200000,89.000000,0.900000,5.000000
2010-08-13,29.700000,24.000000,1.000000,93.000000,0.000000,0.000000
2010-08-14,28.600000,22.600000,1.200000,88.000000,10.200000,0.000000
2010-08-15,32.300000,18.700000,0.700000,68.000000,0.000000,12.000000
2010-08-16,31.800000,20.100000,0.500000,77.000000,0.000000,11.000000
2010-08-17,32.000000,21.600000,0.900000,77.000000,0.000000,10.900000
2010-08-18,32.300000,23.000000,1.300000,81.000000,0.000000,8.300000
2010-08-19,28.500000,22.200000,1.300000,95.000000,18.900000,0.000000
2010-08-20,24.200000,22.300000,1.000000,97.000000,3.600000,0.000000
2010-08-21,31.100000,22.100000,1.900000,90.000000,0.300000,6.700000
2010-08-22,26.500000,19.900000,1.600000,88.000000,6.800000,3.500000
2010-08-23,25.500000,20.300000,0.800000,87.000000,0.000000,2.800000
2010-08-24,22.900000,17.700000,0.600000,96.000000,23.600000,0.000000
2010-08-25,24.900000,17.100000,1.000000,85.000000,0.000000,4.900000
2010-08-26,25.100000,19.500000,1.500000,85.000000,1.700000,0.000000
2010-08-27,25.700000,18.700000,1.700000,83.000000,0.400000,4.800000
2010-08-28,29.100000,17.600000,0.600000,83.000000,0.000000,10.800000
2010-08-29,29.900000,19.000000,1.200000,79.000000,0.000000,10.500000
2010-08-30,30.000000,21.500000,1.200000,82.000000,0.000000,2.300000
2010-08-31,28.200000,22.500000,0.500000,88.000000,0.000000,0.000000
2010-09-01,28.600000,19.900000,1.200000,86.000000,0.000000,1.000000
2010-09-02,28.000000,21.500000,1.000000,88.000000,0.000000,3.600000
2010-09-03,26.400000,21.300000,1.500000,88.000000,0.200000,1.900000
2010-09-04,28.200000,19.200000,0.900000,86.000000,0.000000,7.900000
2010-09-05,27.300000,20.000000,0.400000,87.000000,0.000000,0.000000
2010-09-06,25.500000,21.500000,0.400000,94.000000,7.200000,0.000000
2010-09-07,22.600000,19.500000,1.400000,98.000000,49.600000,0.000000
2010-09-08,23.200000,17.800000,1.900000,86.000000,2.600000,0.000000
2010-09-09,24.900000,17.900000,0.500000,85.000000,0.000000,2.600000
2010-09-10,28.300000,16.900000,0.800000,84.000000,0.000000,7.100000
2010-09-11,30.400000,19.000000,0.700000,83.000000,0.000000,9.900000
2010-09-12,30.600000,18.700000,0.300000,78.000000,0.000000,10.700000
2010-09-13,31.500000,18.000000,0.500000,80.000000,0.000000,8.300000
2010-09-14,29.500000,19.400000,0.700000,80.000000,0.000000,7.600000
2010-09-15,29.200000,21.800000,1.500000,79.000000,0.000000,7.300000
2010-09-16,29.100000,20.800000,1.700000,82.000000,0.000000,4.200000
2010-09-17,29.500000,23.000000,1.900000,85.000000,1.000000,0.000000
2010-09-18,26.500000,13.900000,2.500000,97.000000,13.800000,0.000000
2010-09-19,19.100000,14.500000,1.200000,95.000000,0.200000,0.000000
2010-09-20,24.600000,16.000000,0.700000,90.000000,0.000000,2.500000
2010-09-21,22.400000,13.200000,3.200000,93.000000,0.700000,0.000000
2010-09-22,21.800000,12.200000,0.800000,79.000000,0.400000,8.100000
2010-09-23,25.100000,9.000000,0.300000,74.000000,0.000000,10.500000
2010-09-24,20.400000,10.500000,1.200000,69.000000,0.000000,1.000000
2010-09-25,20.000000,13.200000,2.100000,77.000000,0.100000,0.000000
2010-09-26,18.600000,13.000000,1.300000,90.000000,0.000000,0.000000
2010-09-27,27.000000,13.000000,0.500000,81.000000,0.000000,7.000000
2010-09-28,20.300000,10.600000,1.300000,59.000000,0.000000,4.200000
2010-09-29,22.700000,10.600000,0.300000,75.000000,0.000000,7.500000
2010-09-30,24.800000,12.200000,1.400000,76.000000,0.000000,0.000000
2010-10-01,27.100000,16.500000,1.300000,74.000000,0.000000,3.500000
2010-10-02,25.900000,17.600000,2.100000,55.000000,0.000000,7.600000
2010-10-03,23.500000,11.600000,2.900000,52.000000,0.000000,10.100000
2010-10-04,25.400000,9.600000,0.900000,54.000000,0.000000,10.300000
2010-10-05,29.000000,12.000000,2.300000,51.000000,0.000000,9.900000
2010-10-06,28.400000,14.500000,2.400000,50.000000,0.000000,7.800000
2010-10-07,25.200000,16.300000,2.200000,55.000000,0.000000,0.000000
2010-10-08,25.200000,10.400000,0.900000,68.000000,0.000000,8.600000
2010-10-09,25.200000,12.900000,1.700000,67.000000,0.000000,6.100000
2010-10-10,24.100000,14.800000,1.400000,68.000000,0.000000,0.000000
2010-10-11,23.900000,14.000000,1.300000,58.000000,0.000000,8.900000
2010-10-12,19.900000,10.900000,0.800000,75.000000,0.000000,4.400000
2010-10-13,23.200000,9.400000,0.300000,73.000000,0.000000,8.500000
2010-10-14,22.600000,12.500000,1.000000,64.000000,0.000000,7.600000
2010-10-15,24.600000,6.500000,0.600000,55.000000,0.000000,9.800000
2010-10-16,26.900000,10.500000,1.300000,44.000000,0.000000,9.300000
2010-10-17,18.200000,12.000000,2.700000,72.000000,0.000000,1.100000
2010-10-18,13.600000,9.000000,1.700000,73.000000,0.300000,0.000000
2010-10-19,12.400000,7.100000,1.600000,87.000000,0.000000,0.000000
2010-10-20,11.200000,9.000000,1.400000,96.000000,0.800000,0.000000
2010-10-21,17.400000,7.800000,0.900000,89.000000,0.000000,3.400000
2010-10-22,21.900000,6.900000,0.300000,85.000000,0.000000,6.700000
2010-10-23,20.600000,8.500000,0.500000,86.000000,0.000000,6.600000
2010-10-24,19.100000,10.000000,1.700000,84.000000,0.000000,0.000000
2010-10-25,13.100000,5.600000,1.500000,63.000000,3.500000,6.500000
2010-10-26,8.500000,1.600000,1.400000,57.000000,0.000000,2.600000
2010-10-27,13.900000,1.500000,0.900000,62.000000,0.000000,7.300000
2010-10-28,16.500000,2.000000,0.400000,66.000000,0.000000,8.700000
2010-10-29,18.200000,2.400000,0.900000,69.000000,0.000000,9.100000
2010-10-30,18.300000,3.300000,0.600000,71.000000,0.000000,6.700000
2010-10-31,19.800000,2.400000,0.500000,76.000000,0.000000,8.000000
2010-11-01,18.100000,4.500000,1.100000,67.000000,0.000000,4.500000
2010-11-02,14.400000,7.000000,0.800000,60.000000,0.000000,3.100000
2010-11-03,18.500000,5.200000,1.400000,71.000000,0.000000,8.300000
2010-11-04,20.300000,5.800000,0.800000,72.000000,0.000000,8.000000
2010-11-05,20.600000,3.800000,1.300000,59.000000,0.000000,8.900000
2010-11-06,21.300000,8.600000,2.400000,55.000000,0.000000,7.700000
2010-11-07,19.500000,10.000000,2.200000,47.000000,0.000000,8.500000
2010-11-08,16.700000,1.900000,1.900000,46.000000,0.000000,8.800000
2010-11-09,16.500000,1.500000,2.800000,55.000000,0.000000,8.100000
2010-11-10,18.600000,1.600000,1.800000,63.000000,0.000000,8.300000
2010-11-11,16.500000,7.200000,4.200000,31.000000,0.000000,7.200000
2010-11-12,17.900000,3.000000,4.600000,38.000000,0.000000,8.000000
2010-11-13,14.400000,3.000000,3.400000,47.000000,0.000000,8.200000
2010-11-14,10.100000,0.500000,2.500000,43.000000,0.000000,4.500000
2010-11-15,9.900000,-4.000000,3.300000,51.000000,0.000000,8.000000
2010-11-16,13.300000,0.500000,2.200000,64.000000,0.000000,7.900000
2010-11-17,16.100000,0.500000,2.500000,65.000000,0.000000,7.800000
2010-11-18,15.500000,5.500000,2.500000,69.000000,0.000000,6.000000
2010-11-19,17.300000,1.200000,1.600000,59.000000,0.000000,8.600000
2010-11-20,18.100000,3.400000,1.400000,62.000000,0.000000,8.300000
2010-11-21,13.600000,3.500000,1.900000,55.000000,0.000000,2.700000
2010-11-22,12.200000,-4.000000,0.900000,48.000000,0.000000,8.500000
2010-11-23,12.400000,3.600000,2.800000,34.000000,0.000000,7.400000
2010-11-24,13.600000,1.000000,1.500000,52.000000,0.000000,7.300000
2010-11-25,10.800000,-3.200000,2.000000,46.000000,0.000000,7.500000
2010-11-26,11.600000,1.000000,1.200000,65.000000,0.000000,6.400000
2010-11-27,9.600000,-2.600000,1.300000,48.000000,0.000000,7.000000
2010-11-28,14.500000,-2.700000,2.100000,46.000000,0.000000,7.500000
2010-11-29,17.600000,1.500000,1.800000,65.000000,0.000000,7.700000
2010-11-30,13.100000,-2.300000,1.200000,68.000000,0.000000,6.900000
2010-12-01,14.100000,-3.900000,0.200000,37.000000,0.000000,5.600000
2010-12-02,13.500000,-1.900000,1.600000,4.000000,0.000000,6.500000
2010-12-03,12.000000,-5.200000,2.300000,21.000000,0.000000,7.900000
2010-12-04,15.500000,4.600000,3.600000,28.000000,0.000000,8.000000
2010-12-05,11.600000,0.400000,2.100000,27.000000,0.000000,0.000000
2010-12-06,7.200000,-2.000000,1.400000,16.000000,0.000000,7.500000
2010-12-07,10.800000,-3.000000,2.100000,9.000000,0.000000,8.400000
2010-12-08,9.400000,-0.500000,0.800000,20.000000,0.000000,7.500000
2010-12-09,13.000000,-0.400000,3.300000,27.000000,0.000000,6.800000
2010-12-10,14.500000,-1.500000,2.000000,12.000000,0.000000,8.000000
2010-12-11,7.800000,-6.700000,2.300000,20.000000,0.000000,7.600000
2010-12-12,10.200000,1.000000,3.500000,40.000000,0.000000,6.100000
2010-12-13,4.600000,-4.000000,3.600000,53.000000,0.100000,0.000000
2010-12-14,-0.600000,-7.500000,0.700000,28.000000,0.000000,7.000000
2010-12-15,-0.900000,-7.400000,0.900000,14.000000,0.000000,7.600000
2010-12-16,5.000000,-7.000000,2.300000,10.000000,0.000000,7.700000
2010-12-17,11.400000,-5.700000,1.900000,9.000000,0.000000,7.300000
2010-12-18,7.500000,-1.700000,1.900000,20.000000,0.000000,6.900000
2010-12-19,12.500000,-4.700000,0.500000,16.000000,0.000000,6.300000
2010-12-20,13.200000,0.000000,1.300000,16.000000,0.000000,6.500000
